LI 0.40 0.05 33      6.94      5.39     75.64      3.00
 18799 13711 19494 18408 13629 19048 18049 13552 18658 17718 13479 18316 17411
 13409 18011 17126 13342 17739 16860 13276 17493 16612 13212 17270 16378 13149
 17067 16159 13087 16881 15952 13026 16709 15756 12965 16550 15571 12905 16401
 15395 12846 16263 15228 12787 16133 15070 12729 16011 14918 12671 15896 14773
 12613 15786 14635 12556 15682 14503 12499 15583 14376 12443 15489 14254 12387
 15398 14136 12331 15311 14023 12276 15227 13915 12221 15147 13810 12167 15069
 13708 12113 14993 13610 12059 14920 13515 12006
MO 0.40 0.05 33     95.94      7.10     16.15      1.92
 17830 16360 16694 16732 15249 16144 15604 14285 15665 14549 13464 15236 13606
 12764 14846 12785 12167 14487 12080 11653 14152 11481 11205 13839 10975 10809
 13544 10551 10455 13264 10197 10133 12999  9901  9837 12746  9656  9560 12505
  9453  9298 12273  9286  9047 12052  9148  8805 11839  9035  8569 11634  8943
  8338 11437  8868  8111 11246  8807  7885 11063  8757  7662 10885  8717  7440
 10713  8685  7218 10546  8659  6997 10385  8637  6777 10228  8620  6557 10075
  8605  6338  9927  8593  6119  9783  8583  5901  9642  8574  5684  9505  8565
  5467  9372  8557  5252  9242  8550  5039  9114
RU 0.40 0.05 33    101.07      7.37     16.76      1.84
 20199 17901 13541 19471 17273 13457 18847 16734 13385 18302 16269 13326 17822
 15864 13276 17395 15508 13234 17013 15192 13198 16668 14908 13168 16355 14652
 13142 16071 14419 13119 15810 14204 13099 15572 14006 13082 15352 13821 13067
 15150 13648 13053 14962 13485 13040 14789 13331 13028 14627 13184 13018 14476
 13045 13008 14336 12911 12998 14204 12782 12989 14081 12658 12981 13965 12539
 12972 13856 12423 12965 13753 12311 12957 13656 12203 12949 13564 12097 12942
 13477 11995 12935 13394 11895 12928 13315 11798 12921 13240 11703 12915 13168
 11610 12908 13100 11520 12902 13034 11432 12895
RH 0.40 0.05 33    102.90      7.46     18.08       1.12
 17938 15026 15321 17349 14499 14933 16861 14062 14595 16447 13697 14297 16089
 13387 14032 15774 13120 13793 15493 12888 13577 15240 12683 13381 15011 12501
 13201 14801 12336 13035 14607 12187 12882 14427 12050 12741 14260 11923 12610
 14103 11804 12487 13956 11693 12373 13818 11587 12267 13687 11488 12167 13563
 11392 12073 13445 11301 11985 13333 11214 11902 13227 11130 11823 13125 11048
 11749 13027 10970 11679 12934 10894 11613 12845 10820 11550 12759 10749 11490
 12676 10679 11433 12597 10612 11379 12521 10546 11327 12448 10483 11278 12377
 10421 11231 12309 10361 11186 12243 10303 11143
PD 0.40 0.05 33    106.40      8.34     19.43      1.69
 10498 10350 13286  9696  9982 13018  9026  9710 12792  8438  9505 12597  7908
